105376828	LOC105376828
127731	VWA5B1
339505	LINC01141
55450	CAMK2N1
79594	MUL1
441878	RPS4XP4
163933	FAM43B
978	CDA
65018	PINK1
102464833	MIR6084
100861548	PINK1-AS
1650	DDOST
57576	KIF17
400745	SH2D5
112268222	LOC112268222
50809	HP1BP3
8672	EIF4G3
106480835	RNU7-200P
105376830	LOC105376830
105376829	LOC105376829
100302155	MIR1256
100271141	RPS15AP6
106480261	HSPE1P27
1889	ECE1
100506801	LOC100506801
94297	PPP1R11P1
100421269	LOC100421269
105376832	LOC105376832
343381	NBPF2P
388605	HS6ST1P1
100421114	CROCCP5
84224	NBPF3
767853	PFN1P10
249	ALPL
105376834	LOC105376834
5909	RAP1GAP
84196	USP48
401944	LDLRAD2
3339	HSPG2
440575	RPL21P29
23436	CELA3B
106479364	RN7SL386P
106480016	RNU6-1022P
10136	CELA3A
106480972	RN7SL186P
106480608	RNU6-776P
101928043	LINC01635
29092	LINC00339
112268223	LOC112268223
998	CDC42
107985102	LOC107985102
54361	WNT4
105376845	LOC105376845
105376850	LOC105376850
107985377	LOC107985377
100616433	MIR4418
105376856	LOC105376856
9923	ZBTB40
2046	EPHA8
102466615	MIR6127
712	C1QA
714	C1QC
713	C1QB
2048	EPHB2
100616391	MIR4684
100422914	MIR4253
646262	LACTBL1
729059	TEX46
23028	KDM1A
100422866	MIR3115
100616177	MIR4419A
7798	LUZP1
106480586	RNU6-514P
106479625	RNU6-135P
3352	HTR1D
391019	RPL29P6
100996511	LINC01355
10236	HNRNPR
80818	ZNF436
148898	ZNF436-AS1
6920	TCEA3
55616	ASAP3
1870	E2F2
101928163	LOC101928163
105376859	LOC105376859
3399	ID3
107984928	LOC107984928
259283	MDS2
729856	LOC729856
6135	RPL11
6924	ELOA
100506963	ELOA-AS1
57095	PITHD1
105376860	LOC105376860
11313	LYPLA2
2582	GALE
3155	HMGCL
105376861	LOC105376861
2517	FUCA1
1269	CNR2
646330	BTBD6P1
107984929	LOC107984929
100616492	MIR378F
55629	PNRC2
10772	SRSF10
105378615	LOC105378615
127295	RPL36P5
105376863	LOC105376863
107984931	LOC107984931
127294	MYOM3
107985737	LOC107985737
105376864	LOC105376864
58985	IL22RA1
163702	IFNLR1
284632	LOC284632
105376871	LOC105376871
57822	GRHL3
90529	STPG1
57185	NIPAL3
100750325	RCAN3AS
11123	RCAN3
100506985	LOC100506985
400746	NCMAP
100270884	RPL26P8
10250	SRRM1
25932	CLIC4
106480094	RNU6-1208P
105376876	LOC105376876
864	RUNX3
102465437	MIR6731
107984932	LOC107984932
105376878	LOC105376878
100616365	MIR4425
105376879	LOC105376879
391020	LOC391020
25949	SYF2
57035	RSRP1
105376882	LOC105376882
6007	RHD
29768	SDHDP6
23585	TMEM50A
6006	RHCE
388606	SDHDP7
55219	MACO1
26119	LDLRAP1
57134	MAN1C1
57190	SELENON
56181	MTFR1L
646471	LOC646471
79000	AUNIP
164091	PAQR7
3925	STMN1
100874411	SNRPFP2
100270892	RPL39P7
100500808	MIR3917
105376885	LOC105376885
5051	PAFAH2
106479615	RNU6-110P
101928216	LOC101928216
2134	EXTL1
7780	SLC30A2
105376910	LOC105376910
84676	TRIM63
149420	PDIK1L
105376886	LOC105376886
79927	FAM110D
110806296	C1orf232
51042	ZNF593
10256	CNKSR1
378807	CATSPER4
100420494	LOC100420494
101928303	LOC101928303
64793	CEP85
359780	MRPS6P1
83442	SH3BGRL3
91544	UBXN11
1043	CD52
55057	CRYBG2
100270889	RPL34P4
257101	ZNF683
79727	LIN28A
79947	DHDDS
729301	RPL17P9
101928324	LOC101928324
3151	HMGN2
100128503	DPPA2P2
6195	RPS6KA1
100302190	MIR1976
106481855	RN7SL679P
105376888	LOC105376888
101928728	LOC101928728
8289	ARID1A
55650	PIGV
106479281	RN7SL165P
84243	ZDHHC18
2810	SFN
54707	GPN2
63906	GPATCH3
10726	NUDC
8431	NR0B2
126695	KDF1
100129926	RPL12P13
100270888	RPL32P6
646567	OSTCP2
388610	TRNP1
115572	FAM46B
101928391	LOC101928391
6548	SLC9A1
102723760	LOC102723760
729955	RPL18AP5
646572	CHCHD3P3
440577	NPM1P39
100874415	SNRPEP7
105376890	LOC105376890
23038	WDTC1
84065	TMEM222
644961	ACTG1P20
100887744	RNU6-48P
84958	SYTL1
9064	MAP3K6
8547	FCN3
388611	CD164L2
2827	GPR3
10163	WASF2
105376892	LOC105376892
27245	AHDC1
2268	FGR
729973	LOC729973
111216282	LINC02574
2537	IFI6
106481925	RNU6-949P
646597	CHMP1AP1
106479753	RNU6-424P
199870	FAM76A
100420555	RPEP3
23673	STX12
106480109	RNU6-1245P
5511	PPP1R8
677774	SCARNA1
9473	THEMIS2
6118	RPA2
27293	SMPDL3B
55113	XKR8
2140	EYA3
106481849	RN7SL559P
653566	SPCS2P4
100131223	LOC100131223
106479644	RNU6-176P
100147816	RNU7-29P
5724	PTAFR
22826	DNAJC8
93974	ATP5IF1
83667	SESN2
54797	MED18
65979	PHACTR4
106481167	RNU6ATAC27P
1104	RCC1
8420	SNHG3
6080	SNORA73A
26768	SNORA73B
100128092	PRDX3P2
54952	TRNAU1AP
85028	SNHG12
692212	SNORD99
677838	SNORA61
677825	SNORA44
692073	SNORA16A
115273	RAB42
6883	TAF12
105378616	LINC01715
26824	RNU11
10691	GMEB1
51441	YTHDF2
4985	OPRD1
105376898	LOC105376898
2035	EPB41
646624	RPL27P4
399474	TMEM200B
6429	SRSF4
51102	MECR
10076	PTPRU
101928460	LINC01756
107984933	LOC107984933
107984934	LOC107984934
101929406	LINC01648
105378617	LOC105378617
105378618	LOC105378618
4146	MATN1
100129196	MATN1-AS1
7805	LAPTM5
100616164	MIR4420
105378620	LOC105378620
105378621	LOC105378621
105378622	LINC01778
106480861	RN7SKP91
400748	LOC400748
9672	SDC3
106481839	RN7SL371P
9698	PUM1
692234	SNORD103A
692235	SNORD103B
692200	SNORD103C
107985097	LOC107985097
23679	SELENOWP1
100270878	RPL21P22
107984935	LOC107984935
79570	NKAIN1
9410	SNRNP40
51538	ZCCHC17
2170	FABP3
105378623	LOC105378623
107985470	LOC107985470
347735	SERINC2
105378625	LOC105378625
105379772	LOC105379772
441880	LOC441880
106480703	RNU6-40P
149086	LINC01225
284551	LINC01226
105378626	LOC105378626
64129	TINAGL1
3061	HCRTR1
553115	PEF1
107985471	LOC107985471
105378628	LOC105378628
1307	COL16A1
101929444	LOC101929444
576	ADGRB2
100423028	MIR4254
90853	SPOCD1
8073	PTP4A2
10657	KHDRBS1
55116	TMEM39B
100847018	MIR5585
23633	KPNA6
200081	TXLNA
79140	CCDC28B
56063	TMEM234
55721	IQCC
149069	DCDC2B
8668	EIF3I
339483	MTMR9LP
84734	FAM167B
3932	LCK
3065	HDAC1
65108	MARCKSL1
105378629	LOC105378629
81629	TSSK3
100128071	FAM229A
55108	BSDC1
343338	GAPDHP20
101929254	LRRC37A12P
106480954	RN7SL122P
728116	ZBTB8B
653121	ZBTB8A
102723870	LOC102723870
339487	ZBTB8OS
5928	RBBP4
81493	SYNC
57648	KIAA1522
8565	YARS
64766	S100PBP
252995	FNDC5
105378631	LOC105378631
3208	HPCA
113452	TMEM54
105378632	LOC105378632
127544	RNF19B
107984936	LOC107984936
127545	RPL18AP4
100419257	LOC100419257
204	AK2
105378635	LOC105378635
113451	AZIN2
112268224	LOC112268224
55223	TRIM62
149076	ZNF362
127550	A3GALT2
1912	PHC2
100500853	MIR3605
106480837	RN7SKP16
101929464	LOC101929464
100131451	TLR12P
7579	ZSCAN20
100422287	LOC100422287
114784	CSMD2
105378638	LOC105378638
100287140	HSPD1P14
127540	HMGB4
402779	CSMD2-AS1
100873281	RNA5SP42
84970	C1orf94
100420336	LOC100420336
105378639	LOC105378639
105378640	LOC105378640
105378641	LOC105378641
693137	MIR552
105378642	LOC105378642
2709	GJB5
127534	GJB4
2707	GJB3
2701	GJA4
113444	SMIM12
58512	DLGAP3
653160	LOC653160
100506144	TMEM35B
9204	ZMYM6
100419477	RPL12P45
79830	ZMYM1
106479047	EFCAB14P1
105378644	LOC105378644
6421	SFPQ
9202	ZMYM4
106481060	RN7SL503P
643343	RPL5P4
100861513	ZMYM4-AS1
100379666	RNY5P1
79932	KIAA0319L
100419802	LOC100419802
23154	NCDN
339488	TFAP2E
105378645	LOC105378645
5690	PSMB2
105378646	LOC105378646
127703	C1orf216
63967	CLSPN
192670	AGO4
26523	AGO1
192669	AGO3
105378647	LOC105378647
100128093	LOC100128093
27285	TEKT2
54936	ADPRHL2
1296	COL8A2
27095	TRAPPC3
55700	MAP7D1
106480957	RN7SL131P
9967	THRAP3
106480802	UBE2V2P4
79729	SH3D21
55194	EVA1B
83931	STK40
84967	LSM10
106481180	RNU4-27P
127700	OSCP1
109616970	SNORA63C
107984940	LOC107984940
64960	MRPS15
1441	CSF3R
100462786	FTLP18
107984941	LOC107984941
105378648	LOC105378648
2899	GRIK3
100422898	MIR4255
106480597	RNU6-636P
100873282	RNA5SP43
100270903	RPS29P6
107984942	LOC107984942
728431	LINC01137
80149	ZC3H12A
102465438	MIR6732
64769	MEAF6
100847010	MIR5581
105378649	LOC105378649
79753	SNIP1
2496	FTH1P1
100131572	RPS27P9
7802	DNALI1
29889	GNL2
284654	RSPO1
54955	C1orf109
55143	CDCA8
284656	EPHA10
105378650	LOC105378650
391026	ACTN4P2
100129497	LOC100129497
149175	MANEAL
79693	YRDC
127687	C1orf122
4520	MTF1
100270826	RPS2P13
3633	INPP5B
106479825	RNU6-584P
105378651	LOC105378651
10946	SF3A3
106481342	RNU6-510P
2275	FHL3
51118	UTP11
5453	POU3F1
107985103	LOC107985103
105378653	LOC105378653
100500801	MIR3659
105378655	LOC105378655
105378654	LOC105378654
339442	LINC01343
105378657	LOC105378657
100418964	TUBB6P1
106479899	RNU6-753P
107984943	LOC107984943
105378656	LINC01685
105378658	LOC105378658
105378660	LOC105378660
400750	LOC400750
64121	RRAGC
100527950	GJA9-MYCBP
26292	MYCBP
105378663	LOC105378663
81025	GJA9
54933	RHBDL2
105378662	LOC105378662
106481372	RNU6-605P
100288425	EIF1P2
79647	AKIRIN1
4725	NDUFS5
23499	MACF1
106481373	RNU6-608P
100873283	RNA5SP44
100292290	HSPE1P8
643314	KIAA0754
105378950	LOC105378950
353500	BMP8A
100189464	TRK-CTT12-1
192217	OXCT2P1
728448	PPIEL
8761	PABPC4
101929516	LOC101929516
677834	SNORA55
26508	HEYL
84618	NT5C1A
51440	HPCAL4
100128091	LOC100128091
106480449	RNU7-121P
10450	PPIE
656	BMP8B
64064	OXCT2
105378666	LOC105378666
101929536	LOC101929536
105378951	LOC105378951
107985740	LOC107985740
105378665	LOC105378665
105378667	LOC105378667
54802	TRIT1
4610	MYCL
105378668	LOC105378668
84879	MFSD2A
650901	RPS2P12
105378669	LOC105378669
10487	CAP1
5538	PPT1
728602	LOC728602
105378671	LOC105378671
6018	RLF
106480651	RNU6-1237P
127391	TMCO2
10269	ZMPSTE24
1298	COL9A2
388621	RPL21P20
107984945	LOC107984945
64744	SMAP2
65243	ZFP69B
339559	ZFP69
105378672	LOC105378672
64789	EXO5
127396	ZNF684
100328982	LOC100328982
105378673	LOC105378673
728633	GTF2F2P2
9783	RIMS3
105378675	LOC105378675
105378674	LOC105378674
100130557	NFYC-AS1
4802	NFYC
407034	MIR30E
407031	MIR30C1
9132	KCNQ4
106479342	RN7SL326P
105378676	LOC105378676
163732	CITED4
100128362	LOC100128362
102724706	UBE2V1P8
1503	CTPS1
100507178	SLFNL1-AS1
200172	SLFNL1
22955	SCMH1
100271138	RPL23AP17
100271139	RPL36AP9
100132074	FOXO6
101929901	LOC101929901
105378678	LOC105378678
100873284	RNA5SP45
1907	EDN2
59269	HIVEP3
100418723	LOC100418723
644449	HNRNPFP1
2981	GUCA2B
2980	GUCA2A
22887	FOXJ3
284716	RIMKLA
100271143	RPS15AP8
84217	ZMYND12
728621	CCDC30
79717	PPCS
100270904	RPS3AP11
7115	TMSB4XP1
106481350	RNU6-536P
10465	PPIH
4904	YBX1
149461	CLDN19
64175	P3H1
79078	C1orf50
105378683	LOC105378683
100129924	TMEM269
107984946	LOC107984946
374969	SVBP
114625	ERMAP
51058	ZNF691
339539	LOC339539
100420252	LOC100420252
391033	MKRN8P
343515	ATP6V1E1P1
6513	SLC2A1
440584	SLC2A1-AS1
106479955	RNU6-880P
440585	FAM183A
10969	EBNA1BP2
102465439	MIR6733
149465	CFAP57
105378685	LOC105378685
100873285	RNA5SP46
128218	TMEM125
149466	C1orf210
7075	TIE1
4352	MPL
105378687	LOC105378687
991	CDC20
64834	ELOVL1
102466723	MIR6734
112268225	LOC112268225
112950	MED8
107984947	LOC107984947
23334	SZT2
100873952	SZT2-AS1
102465440	MIR6735
81888	HYI
5792	PTPRF
9682	KDM4A
100132774	KDM4A-AS1
6487	ST3GAL3
101929592	LOC101929592
102464830	MIR6079
6471	SHMT1P1
9048	ARTN
105378688	LOC105378688
101929609	LOC101929609
9670	IPO13
1802	DPH2
533	ATP6V0B
8704	B4GALT2
149473	CCDC24
6536	SLC6A9
107984948	LOC107984948
128209	KLF17
644743	KRT8P47
106479398	RN7SL479P
100129492	LOC100129492
105378952	KLF18
100419796	LOC100419796
106480251	OOSP1P1
100130714	LOC100130714
55929	DMAP1
79033	ERI3
100874278	ERI3-IT1
106635545	SNORA110
106479730	RNU6-369P
55182	RNF220
107984951	LOC107984951
100847089	MIR5584
107984950	LOC107984950
79639	TMEM53
109623472	SNORD145
339541	ARMH1
105378690	LOC105378690
26828	RNU5F-1
26830	RNU5D-1
11004	KIF2C
109623476	SNORD160
6202	RPS8
26811	SNORD55
94161	SNORD46
94162	SNORD38A
94163	SNORD38B
644790	RPS15AP11
266675	BEST4
1263	PLK3
343521	TCTEX1D4
149478	BTBD19
107984952	LOC107984952
8643	PTCH2
100873832	RNU5E-6P
8891	EIF2B3
100873286	RNA5SP47
728887	CCNB1IP1P1
128192	PPIAP35
359803	MRPS17P1
79654	HECTD3
7389	UROD
57643	ZSWIM5
100874386	OSTCP5
105378691	LOC105378691
400752	LINC01144
84842	HPDL
4595	MUTYH
114034	TOE1
10420	TESK2
126661	CCDC163
25974	MMACHC
5052	PRDX1
100128639	HMGB1P48
10327	AKR1A1
4678	NASP
149483	CCDC17
60313	GPBP1L1
728963	RPS15AP10
100270896	RPL7AP16
51249	TMEM69
3652	IPP
105378693	LOC105378693
440587	RPL6P1
23139	MAST2
100101407	TMA16P2
105378694	LOC105378694
110117499	LOC110117498-PIK3R3
8503	PIK3R3
101929626	LOC101929626
10103	TSPAN1
110117498	LOC110117498
55624	POMGNT1
541468	LURAP1
8438	RAD54L
10489	LRRC41
7388	UQCRH
387338	NSUN4
2166	FAAH
729041	FAAHP1
101929651	LINC01398
127343	DMBX1
105378696	LOC105378696
100507423	MKNK1-AS1
148930	KNCN
8569	MKNK1
148932	MOB3C
105378697	LOC105378697
64756	ATPAF1
106480294	NENFP1
374973	TEX38
100130197	EFCAB14-AS1
9813	EFCAB14
105378698	LOC105378698
105378699	LOC105378699
1580	CYP4B1
163720	CYP4Z2P
100533627	LOC100533627
1579	CYP4A11
260293	CYP4X1
107080641	CYP4A26P
100874495	CYP4A43P
100422288	CYP4A27P
106481791	CYP4A44P
199974	CYP4Z1
100533626	LOC100533626
